推b36~以前是她腦粉觀察這麼久下來真的是這樣	2
推:中時不意外，這麼沒實力，倒一倒也好啦	1
廢死聯盟及主張廢死的賤民愚民們要不要出來交代一下啊!	1
推:吃過不推	1
推:反正智障覺青砍這個就滿足了酬庸職位當作沒看到目幹阿	1
實用但不美觀end	1
凡士林的我覺得還滿保濕的。也不會太油。可以試試看還滿便宜	0
低能智障支那雜種賤畜垃圾9.2憤青繼續火大罷免中xddd	1
推:買過它們家睫毛膏卸除棒，完全好卸啊！	0
推:的確泛藍支持者只有既得利益共犯和低能賤種蠢渣	1
小米手機一隻不到6000玩遊戲大部分都夠用了	0
推:牙齒不去美白嗎？應該會變更好看	0
不論餅皮的話，我覺得菜和醬我喜歡，超商食品生菜這麼青翠很厲害	0
被感動就會變成被害	1
推:一樓，替代役是公喔，替代役役期可以當作公務人員年	2
做工地薪水很高值得尊重但是工地大哥們請麻煩尊重點檳榔汁和檳榔渣也很愛亂丟垃圾	2
推:馬的這就是9.2最愛的kmt王八蛋	1
生技產品就不考慮了哦，謝謝你!	2
推:他算認真的立委了	0
很用心耶！2倍數挑戰真的很好玩	0
正在喝萊爾富關東煮的湯⋯⋯這可以算是本人這輩子喝過前三名難喝的湯（壞掉的以外	1
推:網頁左上方有列印履歷的按鈕噢	2
的愛維視就是游離型葉黃素	2
九五一我覺得屎比較噁心	1
人生無常	1
後來沒趁還有貨可以等時去買，超後悔.	1
靠北廢文喔!索尼就是畫素色彩好阿怎樣～	1
幹嘛熬夜看發表會，隔天新聞不就直接整理好了	2
推:推用心跟性感的唇形	0
ya牌的155就能賣得嚇嚇叫了.何必要去犧牲180這台好車!!	0
推:所以年改不是為了更好更公平正義，只是為了選票在處理	1
推:覺青的最愛。	1
 ，高市政府，高雄銀，雄檢，和陳菊對外發言挺一致	2
日本準備舔中小心其發動戰爭	1
粉刺狀況！	2
推:已回白單，謝謝主購~	2
也是啦dpp越來越接近kmt支持者會挺馬也是應該的	2
全家櫃檯監視系統有錄音設備，我之前打工的有啦	2
這真的很扯所以眼見為憑網路看看就好	1
噓:哈哈…哈哈…哈哈哈	1
推:哈哈哈哈哈哈笑死資進黨	1
樂趣	0
偏乾或較控油的粉底液。還有容量少所以	1
推:請員工是在服務客人	2
爛到爆炸打lol十場延遲七場剩下三場斷線	1
推:第一個眼妝超美	0
推:維力以前比較好吃+1	0
推:特價品便宜耐穿	0
真的很糟糕	1
噓:舔共夫妻檔	1
呃，其實我的意思是長這樣很醜啦	1
噓:純噓外資心口不一	1
推:超級可愛!!	0
推:這次嘴巴就很誠實了！	0
用美白的無感我混合肌還不夠保濕價格也沒多便宜	1
推: dior變色唇膏我用了也會唇炎使用曼秀雷	2
現在的吃到飽其實資費都很便宜的最近亞太出的449就是cp值滿高的資費	0
噓:吱吱覺青的選擇，好棒棒	1
統派真是豬隊友	1
推:你們可以去微博用就好啊哈哈哈哈哈哈	2
證件照真的是很討人厭的東西	1
推:如果從你撥電話開始算起，效率真的超高	0
推:蒙古折怎麼畫都怪怪的(大哭	1
我也是一個人去買化妝水跟乳液阿，沒有七辣陪還能怎樣.......	2
噓:蔡母豬跟資進黨才不會鳥你們	1
噓:菜英文真的很棒	1
離職是好事	2
推:老協珍不錯沒有腥味	0
這社會最虛偽就是那些公民太陽覺青滿口公平正義的人渣	1
推:還說不是中國人每一句都那麼的中國人	2
推: 499+空機，比較好	0
鬼斧神工呀佩服佩服!!!	0
只有我覺得味道有點不優嗎？不小心吃到也覺得有點噁心	1
再買這台(用過威寶不喜歡)	1
推薦城北效果不錯而且耐用	0
+1控油防曬超好用	0
對咖哩麵包比較有興趣，另外家人就作小7的，我問問有沒有dm之類的	0
你好美??????	2
歲了，這學經歷要轉職也困難了，而且就	1
推:以前有個泡麵裡面有附一包辣椒那個還不錯辣	0
噓:只有低能覺青才會相信臺獨可以不用戰爭	1
推:國民黨簽聯合聲明喔跟共產黨簽92共識聯合聲明阿哈哈	2
推:能恩非水解大便很順	0
客服app也很好用~查帳單/合約都可自己來，超方便滴	0
b8最近幾週才有的吧所以你不算晚知道哈哈	2
偶爾覺得累的時候吃個b群或綜合維他命	2
放學的時候,因為老師的三字經很恐怖	1
法治不敵人治..不意外...	1
請依需求到各店購買。	2
該不會以後手機真的會長的像l16吧	2
喜歡acer a15好看的配色加上小妹本人特愛acer感覺很適合我也很實用！	0
因為鍵盤，根本不想買蘋果筆電了	1
推:我問到的都說要開幾個就幾個欸	2
推:吱吱這麼缺錢喔二軍也在打假球	1
b群吧三十五歲後不吃b群都提不起勁了	1
我只聽過...安麗的益生菌寶寶可以吃，但...有點貴	1
幹嘛借他？我才不借勒跟你非親非故的我吃飽太閒	1
+1跑趴超貼妝保濕面膜4片*2	2
本團8人(不含主購)，雜費一單$10，共$80	2
才開始跟蝦皮說也是官方回答希望能和dm時間一	2
維修最強的一定是asus	0
推:之前買過2萬那號稱聯想電競筆電cp不差啊	0
推:你很棒	0
沒吃過舊款覺得新款還不錯吃的人+1禮盒就適合送人	0
謝謝大家以後會盡量去公股銀行	2
你要改配方啦～	2
可以考慮mod，mod還不錯！	0
顏色好好看!!要衝一波了!!!	0
原來壞人都這樣逃罪，那以後犯罪就這樣逃罪不就好了，哈哈哈，我開玩笑的，不可能天衣無縫的	1
不要問,很恐怖(p-wave)	1
韓國的htc	2
通路可能要自己搜尋一下還有小罐的可以購買試喝	2
推:珍奶粉持續崩潰中	1
推:獨派就是頭腦清醒，讚	0
推:吱吱solo懂？	2
支援s pen的三星平板真的很好用，期待上市	0
留美博士也分等級吧，野雞大學也是留美呀(美名而已)	1
去年我去分行面試完後，還去台企銀面試	2
可是比起軟皮，我愛脆皮多一點哈哈，我覺得全家的甜點已經算是很不錯的了（比起其他超商哈哈	0
噓:垃圾dpp，綠蛆高潮，犯罪率創新高	1
推:點進原po的部落格把三篇文都看完了，	2
最少也有2.4倍超爛的	1
推: dpp最佳助選員	0
推:超討厭很想吐	1
推:屌打kmt	0
真可怕，到台灣後都被教壞了，跟日本大創一樣	1
推:舔共總統	1
麥當勞真的很不健康但很難抗拒	1
我比較適合這篇文章介紹的acer a15處理文書很方便	0
這嘴臉，越來越有樣了，這件事就請你幫忙，努力挖出內幕，然後安心的去領政治生涯的便當吧！	0
天的事了。柯就算有網軍也不會去抹黑別人。但kmt的	2
1028的04畫咬唇不錯，顏色也蠻好看的	0
這篇圖文並茂用心極佳	0
他們分行還是在台灣	2
嗎？沒有現在柯又給行政院軌道建議dpp也沒在聽兩	1
推:我也覺得很醜哈哈哈但真的不黑	1
推:國民鐺一倒，台灣先好一半	2
推:我買旅行組也覺得這個超好用，但太貴了	2
我手機就是相機我手機都會充飽電但我只想拍yoyo  	2
傻子你留錯邊了	1
你的上山採藥名字打錯了....	1
推:直接解掉比較划算	0
推中肯！	0
在筆電上堆個幾疊一塊硬幣	2
搶劫銀行但未成功	1
買東西會擦個防曬或cc上個護唇膏(早上。晚上口罩戴上去就好	2
推:喜歡第一盤試色好美	0
很長一段時間都是9.2批鬥板根本沒什麼好奇怪	1
推:不要小看蠢吱的力量	1
好美的夕陽，好漂亮的照片，無可挑剔了，謝謝大大的分享。	0
其實就是「泰式魯肉飯」,個人還蠻喜歡的...xd	0
手機越出越貴，系統越改越爛	1
便利商店建立起的形象就是我隨時可以消費隨時有東西買	2
真心覺得平偉那張可以拿去用...至少有基本分	2
推:這個我抹在唇上都好難看超不均勻qq	1
我努力看完了....結論是，你真的不能等喔⋯⋯，狡辯勒！	1
我喜歡msi gf63的外型帥氣且功能齊全  	0
推:轉哩程以1000為單位	2
不推asus acer或微星	1
看得出來基本觀念真的不好	1
b8價格ssd 8g差不多2萬初應該是可以啦	2
去打撞球或唱ktv或是便利商店坐著聊天都很不錯	0
不是什麼大問題放心購買蘋果手機	0
推lenovo很輕，畫質很棒，好用！！！！！！！！！	0
獻直接google翻譯之後稍微潤稿而已的文	2
眼唇卸妝1250	2
推:地溝油的維力好吃，就醬拌很難吃啊	2
點進看更多	2
噓:一個問題答不出來東扯西扯	1
推:回h大,沒認真保養的時候上底妝會脫皮qq	1
噓:管我屁事	1
遲早的白癡政府	1
看完板規很清楚明白	0
吃到飽回來惹效率不錯	0
b12是的這個方案沒有搭配手機不過已經蠻便宜了	0
想歪樓問拍攝工具與燈	2
推:已買藍色唇膏，不喜歡之前唇蜜那樣粘	1
b3我是去彰化員林的大創喔~	2
甲甲才是吧	2
噓:哪個低能在喊男女對調也一樣出來報名一下	1
推:非常中肯	0
zen 2 asus才是真正的超級省錢又超級省時間的手機!	0
對了我的黑手套也還沒有下落，找不到有賣黑手套的店崩潰	2
不獨才怪，台獨勢力最大推手，就是五毛	1
推:五樓開運數字689	2
不愧是聯合重工。真的很厲害................	0
200太貴了一餐100我都覺得不太划算了(吃大餐除外)	1
膚色不一樣相同的彩妝品上起來也不同	2
噓:鄉民只用845以上其他都垃圾	1
推這款不錯！	0
推:怕火燒自己的概念，kmt不意外	1
最新消息是6顆鏡頭，後方5顆，前置1顆。	2
這真是有夠冤枉的從銀行領出來的還是假鈔實在很諷刺	1
推:日治時期，皇民也幫皇軍欺壓台灣人，不意外啊	1
仙女散花真的很美!!!而且也蠻滋潤的我覺得比氣質玫瑰還好看!!	0
超扯	1
推:吱吱皇民:也太便宜了吧	1
b25本來想問的但後來就沒問了哈至於小弟的是i5 7xxx的樣子	2
我是覺得業者多半也沒想清楚自己要作什麼能作什麼	2
我想要我的皮膚晶！透！亮！一整個禮拜吃便利商店真的好厲害  雖然住外面但能自己煮還是會自己煮來吃	0
喝瓶雞精或是蠻牛不然就真的小睡一下在繼續不過常常小睡就一覺到天亮了	2
噓:肥宅摸我手我會覺得很噁心，一堆超商店員都這樣，有的	1
推:有一個，蠻可愛的而且材質不錯	0
它調整以後會是很有效的政策	0
推:已開+1	2
我知道長野how為什麼吃的那麼辛苦了，因為全家涼麵真的難吃7-11也是，不應該說超商的涼麵都很難吃	1
華碩果然對遊戲這方面做得不錯配件都很不錯	0
b40他跟說要刷新ram的是同一個人	2
吱吱還在自我感覺良好這麼多新聞，把臉都打腫了還裝瞎	1
就是想法不同而已，而且平心而論，一樓那的確是大部分	2
推:面膜很推喔面膜紙很服貼我買玫瑰那	0
可以買來試試	0
質感感覺不錯151515	0
地表最可惡的白道大流氓該去跳樓了。	1
噓:哇！資進黨不意外	1
不會啊蠻好看的也不是花瓶機	0
把sd卡的內容備份一下用手機重新格式化試試	2
靠背，，都是中國製造，，算了	1
女鄰居的抱怨，跟這個案子沒有關係，當然不列入。說自己唸書多少，那怎不去唸個刑法，跟個鄉民一樣亂懷疑。	1
發哥核心的索尼xa1	2
再買要剁手了@@)	2
iphone用了4年。還不錯蠻穩定的。久而久之也習慣了。。	0
試了一下，超輕透！	0
滿有效的!	0
沒辦法他們就是貪小便宜心態他們買過一次被騙才會懂我們自己知道不要買就好了已經講到不想再講了	1
推:我是用honeywell那台要說缺點就是按鍵有點不靈敏	1
推:今天去南勢角幫妹妹續約直接跟店員講全民皆享499	2
推:千真萬確啊	0
台灣之星399吃到飽自由配不限速這應該才是最便宜的	0
感謝分享,圖文並茂很詳細的測試內容	0
是的…傲矛沒打mod的話其實也不值得那個價，那配置簡直不堪直視	1
推:我也會買面膜急救用超方便！	0
超期待rog phone	0
購買證明謝謝華碩的好產品真的好漂亮	0
我比較喜歡acer比較符合大學的需求❤️ 	0
很好吃~昨天才再好市多買一大箱	0
謝謝分享!	2
推:是mod的體育台	2
沒有用	1
推:吱吱本色	2
ptt有人說辦到台灣大4g吃到飽299	2
推:中這個的有夠可憐	1
推:藍綠都是垃圾	1
兩年其他家沒訊號的地方台星也才會沒訊號。但這次18	2
minmin rachel選原尺寸影片好像就不會被壓縮了	2
推:越來越難吃還進貨過量把消費者當凱子耍	1
噓:是哦，那不錯啊	1
而不是在那邊糾結國外法國內法重點是美國	2
推:支持親中愛台支持和中保台	0
跟手機的microsd卡槽一模一樣	2
推:亞太的加值服務可以到600多…超誇張	1
不爽就別買囉。。。生氣傷身而已	1
推:他沒跟你說不會馬上開通嗎	2
推:現在都跟中華一起送市話了也不錯	0
推:人力太低廉	1
半斤八兩留美博士又怎樣五十歲了還這等氣度簡直丟人現眼	1
推:台星吃到飽只要中華老客戶的一半價，傻子才繼續用中華	1
推:沒人carry了亞太自求多福...	1
怎麼這麼麻煩[emo197]	1
推:八卦板真的是有夠好笑，多年前dpp要建設的時候罵	1
 ！可是太貴了～後來還是繼續買小屈	1
直接打臉蔡英文，不過過期食品大戶義美可是興致勃勃	1
上的type-c恐充電	2
這不只是隔離霜	2
好吃乾淨都是其次啦	0
通常區域販售會從北部慢慢鋪下來有時候也會看dc在哪也	2
三顆星與水果~都不愛......哈哈	1
推:這不降速但應該有限速吧	2
推:老實說眼妝都有點髒髒的耶	1
推:雞胸肉裹乳清粉下去炸超級好吃	0
推:這裡放大跌幅忽視漲幅ey嗎？	2
iphone x真的太貴了高於3萬的手機價格就離譜了	1
惟一一隻綠狗浩可以出來了	1
超級實用！！！！	0
藍綠都一樣，鬼島不意外	1
匯率跟銀行無關跟v/m/j有關目前幾乎都是m比v漂亮	0
去逛名牌店有問題,逛平價店有問題???尼姑有反同嗎?你	2
好看，風險在於容易髒	2
b16想問一下acer a315-53g-57xp我覺得看起來還不錯	0
推:以前我黃瓶也會冒痘後來發現是沒卸乾淨	1
 、pony氣墊彩盒～	2
小米max2如何	2
最近也在看配方,藥局的人有說能恩不錯店裡很多人都會再回購!	0
推:就不是因為名稱被打壓啊	2
猛一看銀管以為是mac的子彈哈哈哈	2
該死的微軟強迫我更新我都筆電因為更新1803整個掛掉只能重置	1
推:推最後良心加油啊	0
推:一直都用凸面刷結果買了kissme睫	2
之前也有喜歡肯德基的在嗆愛吃麥當勞都味覺白癡	2
放棄品牌倒是不用但筆電毫無衝勁行動裝置更嚴重	1
推:綠營最佳助選員	0
推:上大夜班的人，一個禮拜應該有五天都吃	2
推:機車行：suzuki車不好很爛不要買。	1
我家中華有6到80m只好繼續用	2
辛苦了xd	0
「我比較適合這篇文章介紹的acer a15，因為外型簡單有質感」	0
推:很好吃!!!我超愛，不過最近我家附近的全家開始不進這	0
放過這樣的case	2
這是台灣人的驕傲怎麼會教出這種人來了詐騙集團沒有公德心又要硬拗非常沒禮貌…………………………！！！	1
都很好看	0
體適能有出一款均衡營養，蠻適合術後調養喝的	0
定妝一定要掃蜜粉。妝前不要擦質地比較厚重的保養品	1
我只有穿防曬外套跟長裙，然後擦凡士林防曬乳液，儘量不曬太陽，多喝水跟補充維他命c	2
推: 748好好看!!!!!	0
推:狗報不意外，從來不檢討國民黨自己一堆人幹這種事。	1
噓:哈哈哈吱吱版哈哈哈	1
推:跟廢文認真www	2
這件事情世界上只有三個人知道(ninja)	2
我能恩水解都跟雀巢客服訂,打0800那支很快就送到!這種大熱天不用去外面扛奶粉輕鬆很多	0
我都只畫眼尾～	2
其實一點都不大罐啊根本一下就喝完了	2
日本的咖喱麵包好像都是用炸的所以才會長那樣	2
我感覺他對小白蠻不錯的	0
推:為什麼有奶粉就要用溫水？	2
信用卡可歸戶到手機載具，很方便，最後只有一張簽單	0
推:新安琪兒喝了有改善	0
b560妳的比喻太可愛了❤️	0
推:下飛機前半小時才在座位上畫	2
吱吱真的很棒	0
推: 10年奶粉站出來	2
太美了吧！！！！！	0
推:不敢取消dpp政見就給我尾巴夾著好好支持不要又反又罵	1
推:好美喔~~好會畫	0
噓:不是經神有問題，不是智能有問題，再裝啊	1
4g網路連線變得非常差啊	1
推:低能kmt哈哈	1
推:覺青又來了，人家重點根本不是要你出來抗議	1
推:最近差點就買他們家了想說是大牌子…	2
可怕	1
推:我記得努力值練超過多少會不能用營養品	2
扯，該罰	1
自己無理還打人!很沒水準	1
推:太扯了，兩天都驗證不過，10次簡訊認證耶	1
推:高層花錢不手軟，基層福利不停砍的好公司，股票值得投資	0
民進黨工崩潰到語無倫次了www	1
台灣銀行要學起來  ！	2
推: cpj吱吱會想拿大概也是3輪後八	2
噓: kmt一點都不ey,這已經是他們能想到最像樣的點子惹	1
叫金融卡就是因為visa mc想混水摸魚取代一般金融卡啊	1
推:也覺真的會被罷免	1
一堆貪小便宜的人得病自己活該沒什麼值得同情的吧基本常識	1
我選1	2
新光銀行的行員好棒~機靈!	0
安卓香港要翻牆+1 ，蘋果要去開個台灣地區帳號qq	2
 dpp上台做得最好的事情就是年金改革了	0
覺得紅色妳擦很好看！	0
實體店有試色喔去看比較準喔官網照片超級沒有參考價值	1
我喜歡msi gf63窄邊框低調奢華又高級的感覺	0
推:知恩圖報陳對dpp完全執政有功蔡英文還不賴啊	0
用比特犬交易的一種幣值	2
馬狗終於登場了	2
輕鬆跑到112m	0
我個人比較喜歡吃7-11的蕎麥麵耶    	0
慘了我也有買耶	1
很實用，謝謝分享	0
推: ★支持國民黨＝支持馬英九＝支持一中＝支持不當黨產	2
推: zf5好看多了	0
沒有舔共當賣國賊	2
不意外,民進黨就是一堆騙錢政客	1
我也是推推這罐b群嘴破也超有用	0
買都買買到妳嘴巴爛掉	1
超商基本上都找得到龍角散版的喉糖，個人覺得那款還不賴	0
推:勞工賺的少還是去旁邊吃屎吧	1
噓:選票就是不要92綠色kmt不意外	1
用電腦很弱yo叔都本人直接繞進機房	1
聽完好心動xd	0
我想不到比賣台更好的字眼來形容dpp	1
推:妳先跟他講妳要換去599吃到飽送30分鐘那個	2
但是我都買好通話費150的卡打算最後一天儲值買那個	2
不錯不錯我iphone也用四年多了差不多可以換下一隻蘋果了	0
寶貝腸胃狀況有改善，消化吸收力也不錯	0
推:韓國泡麵一定要用煮的～～麵條真的好吃！	0
不推薦華碩哦版主參考	1
想跟live發現我家mod沒三立t_t	2
不能天天用，我買了以後才看見相關文章...用完不會再回購了	1
這個價位很划算，大螢幕高電力#3嘻編#asus #智慧型手機#cp值	0
:我目前也是htc xdd oppo的新機好貴阿orz	1
哈哈智障覺青	1
反正蘋果ios就是很頓的爛手機會順的人都是假的	1
@____foooooodie_mo____還不錯喝唷	0
推:擺爛之後照樣坐穩	1
抿過衛生紙	2
推:認真心得給推分析得不錯啊！	0
真的有員工自己想留下的嗎???	2
推:很容易結霜冷凍效果不太好	1
推:素眉就很好看了～	0
原本有裝，但後來沒什麼在看就停了，浪費錢!	1
推:我用過面膜覺得還不錯	0
十萬覺青十萬兵	1
所以台廠很多是進原料進來重新包裝	2
台灣的商人有9成都不可信賴,花大錢只買到自爽買不到貨真價實	1
本土銀行要碩士是因為很多專案需要研究能力吧	2
我有吃年紀大了還是要保養我是吃瑪卡效果還不錯	0
既然是電競椅，那坐起來應該也很舒服的吧!	0
推:雙重標準的吱吱來噓囉	1
用個手機還得這麼麻煩...	1
推:上個月有接到推銷電話，小罐的首購算起來大概300	2
我個人這陣子的心得是，qr比nfc方便…	0
噓:這代mod真的超爛密合度神差！！	1
推: ipsa不控油，而且會暗沉偏黃...	1
本齣戲把警察人員醜化到很無能	1
推:這張有保固嗎？我都沒看到	2
給魏家賺到錢就是不爽啦	1
predator越來越跳脫對電競原有印象的框架了。對整體產業來講我想也是件好事	0
 pro版以上請貼上windows認證貼紙	2
黑眼圈到下午就現形了，不如tarte和maqpr	1
推: push	2
我的就不太會耗電挺正常的表現還不錯真心不推華碩只會比規格一堆軟體常閃退華碩電腦還行手機簡直是...	1
推:小拳王好看	0
這個台灣買得到嗎??????	2
推:天使櫃姐幫我試妝真的非常好用	0
推:那就是會了恭喜恭喜	0
辛苦qwq	2
電池老化	1
其實他的手機還蠻好用的，，，，，。	0
推:據說現在開學季tcell 128g已經這個價格好幾週了	2
注意事項，真的很爛。	1
保養跟防曬	2
應該是縱慾過度,長乾癬吧.	1
推:我也有去面試信用卡審查人員面試時候看來已經找到人了	2
推:吱吱都說省錢嘔，高興	0
推:母豬菜	1
 ～忠孝add櫃姐態度真的不怎樣，靠櫃	1
五樓真噁心= =	1
可以問問金融業者應該都有這樣的服務	2
推:園區很爛金山街附近兩格竹北	1
。加上運費才24k…。真的好便宜	0
網路的話約滿看要換哪家，不過因為有玩ps4遊戲，暫	2
推:資進黨真的覺得好棒棒就來辯順便宣傳阿	1
推2的紅花我是混合偏乾保濕款我覺得在台灣夏天不好用	1
彰銀數位，10萬內1.1% 50萬內0.5%,定存、買外匯都好，可	2
推: dpp真的很棒	0
推:柯p加油	0
0a上香	2
真的吃相很難看...	1
沒辦法,中華電信就是看不起老客戶在怎樣哎.也沒用	1
這就是傳說中的幹話嗎？!!!	2
噓:看到9.2崩潰就是舒服	1
大家都在恐龍  覺得蠻不錯的  	0
推: asus fx504可以看看啦不過如果要打遊戲極度不推呵呵	1
推:試色用心～	0
b14這顏色真的超美	0
也太感人了吧！還好社會中存在這樣默默付出的善良人士，才能有滿滿的正能量            	0
幹真的被騙	1
午後教練真的很辛苦  	1
科萊麗真的很好用	0
感謝最愛勞工的政黨dpp	0
不錯，妝感蠻精緻的	0
推:同b大1號喝到1歲直接換3號就好，藥局真的都會亂說	1
我每次都這樣打通電話就好很方便的	0
工程師發現能用券後把數量鎖在1不用找了xd	2
某政客想拉屎是載女人去汽車旅館拉應該效法啊真是的	1
強接受哈哈	2
結果我還是決定網購(除了電子商品)，因為比較方便（。）	0
推:有蟹洞很厲害!我用一般電鍋從來沒有成功過	2
推:中興感覺已經被華為打趴了	1
噓:老師傅真厲害！要搶先建國啦~	1
騎士一定沒辦dpp黨證	2
家附近的台哥也都開放了，我住中和xd	2
兆豐debit實體卡萊爾富可刷，是因為走「visa debit」	2
個人覺得on的巧克力，應該一般人都可以接受。	0
我覺得我明天就要去買xdd	2
而且目前也沒藥醫t_t	1
歐美飲食習慣+健身+喝高蛋白	2
推:整個再看一次，真的很好笑....啥哈哈	2
推:恐怖欸	1
感覺很清爽、很好吸收	0
日立真的不錯值得推薦	0
怎麼沒有b群呢！！！（痛哭	1
噓:狗黨的聯合報不意外	1
推:蘭芝和iope的保濕都很好用～想買美白	0
推:超大logo真的是窮人再穿的一堆人穿超大ua logo衣服	2
推:妳畫得好美喔！	0
來檢視女人當然永遠都只是覺得皺紋討厭	1
只要畫到看得到的位置就好不要把整	2
加新辦899?本末倒置了吧	1
推:幹垃圾	1
推:蔡政府根本斑馬啊	2
收訊超差的，吃到飽根本是騙人的	1
21m吃到飽最划算的就是台灣之星和亞太價錢都差不多	0
推:舔共親中dpp高潮了	1
聯邦丶安泰銀行多。	2
我買露華濃，結果在我臉上竟然太乾…我也是混合偏油	1
冰美式可以不加冰呀,覺得太害羞可以跟店員說冰塊另外給.	2
低薪，2018ㄧ定要先讓綠蛆全面崩盤來翻轉	1
嫩嫩的!	0
等等蘋果發表會後再決定換哪支	2
電競機車	2
推:服用中+1，很生氣！誰負責？	1
推:我大嫂最近生寶寶，很多人都送滴雞精跟尿布！錢的話朋	2
誰管你綁三小金融卡，其他家的信用卡快開放，沒長進	1
好想買!!	0
貴爆拉～～不過應該還是一堆人買單吧....	1
推:真的兩年歸零我下一次一定投dpp	2
沒水準加腦殘	1
這家的東西我買過好幾樣令人失望透頂	1
都24歲了,又不是不懂事的青少年.....輸了就亂開槍,民眾真倒霉	1
推:豐原車站那間續約499成功	0
推:臺北物語，mod看一下就看不下去	1
所以以後只會越來越爽臨櫃越來越少人越來越涼	0
有些是身體缺鈣補鈣片比較有效有結石要吃檸檬酸鈣	0
這有點太強迫了，有些蘋果只是不想更新到ios11	1
口紅真的很臭阿好像黏土的味道	1
。你高級外省人閉嘴.	1
重點是，電台賣的你也要相信？無言.......	1
這種瑕疵就拿去退吧，好市多應該會接受的畢竟一台平版那麼多錢，一用就兩三年沒必要跟自己的眼睛過不去	2
推:好正好燒！！	0
推:你可以選擇看內文，不要看推文...	2
推:還不4 htc	2
我也是超不喜歡使用身體乳的，不喜歡身體黏膩的感覺加上又很容易過敏所以就不太喜歡使用身體乳	1
愛子摔下來的樣子好恐怖彷彿看到鬼	1
推:台北我問的幾家，轉入也可給減免，台哥有給到10個	2
綠狗畜生就是愛秀下限，真好笑	1
通常不沿用的機率大像g5那些雞絲設計後繼機的時候	2
哇~~真的蠻便宜的耶~我同事也說很穩定	0
奶粉一次買很多罐會送東西考慮家裡空間等因素會有寄罐的	2
與其買蜜粉去蓋皮膚傷害皮膚不如先去趟皮膚科吧	1
噓:孩子～球賽還沒開打別害怕	1
台灣大遠傳偷限速中華收訊常常很爛根本蛇鼠一窩	1
又不會爆炸,還是三星技術領先	2
無法喔目前手機都不行	1
帶小孩回來忘記帶奶粉--	2
推:小米我用的還不錯～搭配台灣之星分享區網路	0
因為他們可憐到買不起哀鳳就算了，連便宜的三星都買不起	1
像我上次網拍買衣服	2
吃相真難看！丟臉	1
噓:南部人渣資進黨不意外啦	1
冥進黨好像比較客氣一點	0
唇峰是故意塗出去的嗎??	2
噓:好棒棒感謝dpp德政感謝小英	1
來來去去就沒在大漲了。更別說日本連鎖餐飲、超商	2
噓:哈哈哈哈哈哈哈就笑這些支那不敢	1
推:這就是標準正港鐵桿吱八的看法，優質好文	0
房價飆漲,這些房仲即使不是主謀也是幫兇,有啥好同情的	1
噓: boris超舔共的根本英版剩文	1
選市長選成這樣	2
推:難怪會被罷免…	1
統媒不意外	1
噓:覺青沒人格，臭的天經地義	1
這次有全家啊，買個茶葉蛋也就是了，我有登錄都會去	2
便利商店的麵包都是這樣  還是去一般麵包店買比較實在  	0
sheng hua juan我的手機是當隨身相機，電話，迷你電腦，隨身聽，並不拿來遊戲看電影。	2
推: 2萬真的只能買爛筆電	1
粉盒好美啊	0
只畫眼尾+1	2
推:雙重標準現在dpp自己打臉超腫的覺青信仰還真強	1
推:塑膠刷子	2
推:這樣感覺很棒，謝謝st大	0
財政部稅務資料裡就能查了。機關全名要對。	2
不發卡。土銀、郵局加卡就沒有該檢查。	2
推:第一銀行額度15萬超高阿~~~	0
推:貼身不能退吧店員無法分辨你有沒有穿過	2
推:看到這篇手刀去買，好吃！！！我給很高分！	0
當年郝龍斌一聲禁塑膠袋結果便利商店通通加錢改厚塑	2
也不會想換債務人	2
推:很多路邊的材質很差我也是買有牌子但便宜的zara超	2
推:當兵浪費時間啊	1
沒有ois實在引不起買的興趣	1
小7的便當變難ㄘ了，超商便當類不行了	1
噓:加班辛苦了	1
 k大我們一起去找啦哈哈我的袋子裡面有新買的化妝品才	2
麥當勞當然好吃阿`只是真的蠻貴的	2
價格不便宜就是	1
玩遊戲絕對當的吧燙都燙死了	1
舊手機看直播，會完蛋~~	1
蠻好用	0
推:差不多已放棄遮，也因為手邊沒什麼東	1
推:今天也買了兩件58覺得咖啡味聞起來比喝到的多欸	2
推:聯合重工哈哈哈哈哈	2
我拆過sony以前的手機耳機孔也是可拆的座喔	2
不乾也不保濕	2
是真的蠻便宜的	0
真的很不錯唷!因為很多筆電的鍵盤到最後都是卡灰塵阿!	0
開漫遊很方便喔！像我出國前打電話給台星客服就可以開通漫遊了！。。	0
他在玩戰鎚二的高精嗎	2
不要亂吃比較好	2
我現在愛用的是sony的手機^^已經用了第三款了～之後想要買sony的藍牙耳機	0
了,維修爆貴,現在都不敢買了（抖抖）...	1
看你試色好美眼睛好漂亮～	0
版主是專制沒錯沒規定不能反專制阿	2
太扯了吧	1
payday 2真的好好玩喔:)	0
推:太誇張rip	1
不意外啊，綠媒擅長的手法壞事全推給kmt 	1
請問有寶貝喝雪印t3嗎？請問一匙是要多少cc的水？	2
推:這和客家人沒關係還遇過看到好吃跑來別桌要打包	2
又傳手機電池爆炸這次是蘋果iphone	1
推:日不落我也塗不勻已冰凍	2
推: 388與蝦皮可共同計算太棒了~~	0
我上次台新魚卡週6刷百擺全家感應,刷完忘了拿,7天後要	2
推:蒙古折畫眼頭是悲劇	1
推:再怎麼還是比kmt好的多	0
真廉價影片才值咖啡	1
希望售價能更漂亮些	0
